"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"HoogRisicoOpAngstOfDepressie_25"
"217603";"53115";"MW00000";"BU00340203";"2022JJ00";"18.3"
"217607";"53115";"MW00000";"BU00340204";"2022JJ00";"19.2"
"217611";"53115";"MW00000";"BU00340205";"2022JJ00";"19.2"
"217615";"53115";"MW00000";"WK003403  ";"2022JJ00";"17.2"
"217619";"53115";"MW00000";"BU00340301";"2022JJ00";"9.8"
"217623";"53115";"MW00000";"BU00340302";"2022JJ00";"18"
"217627";"53115";"MW00000";"BU00340303";"2022JJ00";"20.9"
"217631";"53115";"MW00000";"BU00340304";"2022JJ00";
"217635";"53115";"MW00000";"WK003404  ";"2022JJ00";"11.7"
"217639";"53115";"MW00000";"BU00340401";"2022JJ00";"12.1"
"217643";"53115";"MW00000";"BU00340402";"2022JJ00";"9.3"
"217647";"53115";"MW00000";"BU00340403";"2022JJ00";"13.8"
"217651";"53115";"MW00000";"WK003405  ";"2022JJ00";"11.8"
"217655";"53115";"MW00000";"BU00340501";"2022JJ00";"12.6"
"217659";"53115";"MW00000";"BU00340502";"2022JJ00";"10.4"
"217663";"53115";"MW00000";"BU00340503";"2022JJ00";"12.8"
"217667";"53115";"MW00000";"BU00340504";"2022JJ00";
"217671";"53115";"MW00000";"WK003406  ";"2022JJ00";"13.2"
"217675";"53115";"MW00000";"BU00340601";"2022JJ00";"12.2"
"217679";"53115";"MW00000";"BU00340602";"2022JJ00";"17"
"217683";"53115";"MW00000";"BU00340603";"2022JJ00";"8.3"
"217687";"53115";"MW00000";"BU00340604";"2022JJ00";
"217691";"53115";"MW00000";"BU00340605";"2022JJ00";
"217695";"53115";"MW00000";"BU00340606";"2022JJ00";
"217699";"53115";"MW00000";"WK003407  ";"2022JJ00";"10.3"
"217703";"53115";"MW00000";"BU00340701";"2022JJ00";"8.1"
"217707";"53115";"MW00000";"BU00340702";"2022JJ00";"10"
"217711";"53115";"MW00000";"BU00340703";"2022JJ00";"12.3"
"217715";"53115";"MW00000";"BU00340704";"2022JJ00";
"217719";"53115";"MW00000";"WK003408  ";"2022JJ00";"18.2"
"217723";"53115";"MW00000";"BU00340801";"2022JJ00";"17.6"
"217727";"53115";"MW00000";"BU00340802";"2022JJ00";"20.2"
"217731";"53115";"MW00000";"BU00340803";"2022JJ00";"17.2"
"217735";"53115";"MW00000";"WK003409  ";"2022JJ00";"6"
"217739";"53115";"MW00000";"BU00340901";"2022JJ00";"5.7"
"217743";"53115";"MW00000";"BU00340902";"2022JJ00";"6.2"
"217747";"53115";"MW00000";"WK003410  ";"2022JJ00";"5.5"
"217751";"53115";"MW00000";"BU00341001";"2022JJ00";"5.5"
"217755";"53115";"MW00000";"BU00341002";"2022JJ00";
"217759";"53115";"MW00000";"BU00341003";"2022JJ00";
"217763";"53115";"MW00000";"WK003411  ";"2022JJ00";"10.8"
"217767";"53115";"MW00000";"BU00341101";"2022JJ00";"8.2"
"217771";"53115";"MW00000";"BU00341102";"2022JJ00";"15.9"
"217775";"53115";"MW00000";"WK003414  ";"2022JJ00";"14.3"
"217779";"53115";"MW00000";"BU00341401";"2022JJ00";"14.3"
"217783";"53115";"MW00000";"WK003415  ";"2022JJ00";
"217787";"53115";"MW00000";"BU00341501";"2022JJ00";
"217791";"53115";"MW00000";"WK003416  ";"2022JJ00";
"217795";"53115";"MW00000";"BU00341601";"2022JJ00";
"217799";"53115";"MW00000";"BU00341602";"2022JJ00";
"217803";"53115";"MW00000";"WK003417  ";"2022JJ00";"16.9"
"217807";"53115";"MW00000";"BU00341701";"2022JJ00";"14.3"
"217811";"53115";"MW00000";"BU00341702";"2022JJ00";"21.5"
"217815";"53115";"MW00000";"BU00341703";"2022JJ00";"13.4"
"217819";"53115";"MW00000";"BU00341704";"2022JJ00";"14.1"
"217823";"53115";"MW00000";"BU00341705";"2022JJ00";"19.5"
"217827";"53115";"MW00000";"WK003418  ";"2022JJ00";"12.9"
"217831";"53115";"MW00000";"BU00341801";"2022JJ00";"19"
"217835";"53115";"MW00000";"BU00341802";"2022JJ00";"16.2"
"217839";"53115";"MW00000";"BU00341803";"2022JJ00";"9.5"
"217843";"53115";"MW00000";"BU00341804";"2022JJ00";"8.7"
"217847";"53115";"MW00000";"BU00341805";"2022JJ00";"11.5"
"217851";"53115";"MW00000";"BU00341806";"2022JJ00";"14.5"
"217855";"53115";"MW00000";"BU00341807";"2022JJ00";
"217859";"53115";"MW00000";"BU00341808";"2022JJ00";
"217863";"53115";"MW00000";"WK003419  ";"2022JJ00";"12.7"
"217867";"53115";"MW00000";"BU00341901";"2022JJ00";"14"
"217871";"53115";"MW00000";"BU00341902";"2022JJ00";"13.7"
"217875";"53115";"MW00000";"BU00341903";"2022JJ00";"10.9"
"217879";"53115";"MW00000";"BU00341904";"2022JJ00";"9.2"
"217883";"53115";"MW00000";"WK003420  ";"2022JJ00";"12.4"
"217887";"53115";"MW00000";"BU00342001";"2022JJ00";"15.3"
"217891";"53115";"MW00000";"BU00342002";"2022JJ00";"13"
"217895";"53115";"MW00000";"BU00342003";"2022JJ00";"10.4"
"217899";"53115";"MW00000";"BU00342004";"2022JJ00";"7.4"
"217903";"53115";"MW00000";"BU00342005";"2022JJ00";
"217907";"53115";"MW00000";"WK003421  ";"2022JJ00";"11.8"
"217911";"53115";"MW00000";"BU00342101";"2022JJ00";"13.6"
"217915";"53115";"MW00000";"BU00342102";"2022JJ00";"9.4"
"217919";"53115";"MW00000";"BU00342103";"2022JJ00";
"217923";"53115";"MW00000";"WK003422  ";"2022JJ00";"11.6"
"217927";"53115";"MW00000";"BU00342201";"2022JJ00";"13.2"
"217931";"53115";"MW00000";"BU00342202";"2022JJ00";"13.3"
"217935";"53115";"MW00000";"BU00342203";"2022JJ00";"10.2"
"217939";"53115";"MW00000";"BU00342204";"2022JJ00";"10.8"
"217943";"53115";"MW00000";"BU00342205";"2022JJ00";"10.4"
"217947";"53115";"MW00000";"BU00342206";"2022JJ00";"14.7"
"217951";"53115";"MW00000";"WK003423  ";"2022JJ00";"13.4"
"217955";"53115";"MW00000";"BU00342301";"2022JJ00";"11.2"
"217959";"53115";"MW00000";"BU00342302";"2022JJ00";"13.3"
"217963";"53115";"MW00000";"BU00342303";"2022JJ00";"15.4"
"217967";"53115";"MW00000";"BU00342304";"2022JJ00";"19.7"
"217971";"53115";"MW00000";"WK003424  ";"2022JJ00";"12.2"
"217975";"53115";"MW00000";"BU00342401";"2022JJ00";"15.8"
"217979";"53115";"MW00000";"BU00342402";"2022JJ00";"12.7"
"217983";"53115";"MW00000";"BU00342403";"2022JJ00";"10.3"
"217987";"53115";"MW00000";"BU00342404";"2022JJ00";"10.5"
"217991";"53115";"MW00000";"BU00342405";"2022JJ00";"12"
"217995";"53115";"MW00000";"BU00342406";"2022JJ00";"13.6"
"217999";"53115";"MW00000";"BU00342407";"2022JJ00";
"218003";"53115";"MW00000";"BU00342408";"2022JJ00";
"218007";"53115";"MW00000";"WK003425  ";"2022JJ00";"21.1"
"218011";"53115";"MW00000";"BU00342501";"2022JJ00";"23.6"
"218015";"53115";"MW00000";"BU00342502";"2022JJ00";"22"
"218019";"53115";"MW00000";"BU00342503";"2022JJ00";"16.8"
"218023";"53115";"MW00000";"WK003426  ";"2022JJ00";"13.7"
"218027";"53115";"MW00000";"BU00342601";"2022JJ00";"8.8"
"218031";"53115";"MW00000";"BU00342602";"2022JJ00";"12.1"
"218035";"53115";"MW00000";"BU00342603";"2022JJ00";"16"
"218039";"53115";"MW00000";"BU00342604";"2022JJ00";"19.2"
"218043";"53115";"MW00000";"BU00342605";"2022JJ00";"11.2"
"218047";"53115";"MW00000";"BU00342606";"2022JJ00";"12.8"
"218051";"53115";"MW00000";"BU00342607";"2022JJ00";"11.2"
"218055";"53115";"MW00000";"BU00342608";"2022JJ00";
"218059";"53115";"MW00000";"BU00342609";"2022JJ00";
"218063";"53115";"MW00000";"WK003427  ";"2022JJ00";"16.5"
"218067";"53115";"MW00000";"BU00342701";"2022JJ00";"20.5"
"218071";"53115";"MW00000";"BU00342702";"2022JJ00";"17"
"218075";"53115";"MW00000";"BU00342703";"2022JJ00";"16.9"
"218079";"53115";"MW00000";"BU00342704";"2022JJ00";"14"
"218083";"53115";"MW00000";"BU00342705";"2022JJ00";"13.9"
"218087";"53115";"MW00000";"BU00342706";"2022JJ00";
"218091";"53115";"MW00000";"BU00342707";"2022JJ00";
"218095";"53115";"MW00000";"BU00342708";"2022JJ00";
"218099";"53115";"MW00000";"WK003428  ";"2022JJ00";"11.5"
"218103";"53115";"MW00000";"BU00342801";"2022JJ00";"9.6"
"218107";"53115";"MW00000";"BU00342802";"2022JJ00";"9.6"
"218111";"53115";"MW00000";"BU00342803";"2022JJ00";"6.5"
"218115";"53115";"MW00000";"BU00342804";"2022JJ00";"12"
"218119";"53115";"MW00000";"BU00342805";"2022JJ00";"16"
"218123";"53115";"MW00000";"BU00342806";"2022JJ00";"15.4"
"218127";"53115";"MW00000";"BU00342807";"2022JJ00";"9.7"
"218131";"53115";"MW00000";"BU00342808";"2022JJ00";"9.2"
"218135";"53115";"MW00000";"BU00342809";"2022JJ00";"8.6"
"218139";"53115";"MW00000";"BU00342810";"2022JJ00";
"218143";"53115";"MW00000";"WK003429  ";"2022JJ00";"12.4"
"218147";"53115";"MW00000";"BU00342901";"2022JJ00";"16"
"218151";"53115";"MW00000";"BU00342902";"2022JJ00";"10.6"
"218155";"53115";"MW00000";"BU00342903";"2022JJ00";"11.5"
"218159";"53115";"MW00000";"BU00342904";"2022JJ00";"14.6"
"218163";"53115";"MW00000";"WK003430  ";"2022JJ00";"11.4"
"218167";"53115";"MW00000";"BU00343001";"2022JJ00";"10.4"
"218171";"53115";"MW00000";"BU00343002";"2022JJ00";"15.3"
"218175";"53115";"MW00000";"BU00343003";"2022JJ00";"11.7"
"218179";"53115";"MW00000";"BU00343004";"2022JJ00";"7.8"
"218183";"53115";"MW00000";"BU00343005";"2022JJ00";"13.1"
"218187";"53115";"MW00000";"BU00343006";"2022JJ00";"19.6"
"218191";"53115";"MW00000";"BU00343007";"2022JJ00";"7.8"
"218195";"53115";"MW00000";"WK003431  ";"2022JJ00";"8.5"
"218199";"53115";"MW00000";"BU00343101";"2022JJ00";"6.4"
"218203";"53115";"MW00000";"BU00343102";"2022JJ00";"7.7"
"218207";"53115";"MW00000";"BU00343103";"2022JJ00";"10"
"218211";"53115";"MW00000";"BU00343104";"2022JJ00";"9"
"218215";"53115";"MW00000";"BU00343105";"2022JJ00";"7.1"
"218219";"53115";"MW00000";"WK003432  ";"2022JJ00";
"218223";"53115";"MW00000";"BU00343201";"2022JJ00";
"218227";"53115";"MW00000";"WK003434  ";"2022JJ00";"19.9"
"218231";"53115";"MW00000";"BU00343401";"2022JJ00";
"218235";"53115";"MW00000";"BU00343402";"2022JJ00";"19.7"
"218239";"53115";"MW00000";"BU00343403";"2022JJ00";
"218243";"53115";"MW00000";"WK003435  ";"2022JJ00";
"218247";"53115";"MW00000";"BU00343501";"2022JJ00";
"218251";"53115";"MW00000";"BU00343502";"2022JJ00";
"218255";"53115";"MW00000";"WK003436  ";"2022JJ00";
"218259";"53115";"MW00000";"BU00343601";"2022JJ00";
"218263";"53115";"MW00000";"WK003437  ";"2022JJ00";"16.1"
"218267";"53115";"MW00000";"BU00343701";"2022JJ00";"16.1"
"218271";"53115";"MW00000";"BU00343702";"2022JJ00";
"218275";"53115";"MW00000";"WK003438  ";"2022JJ00";
"218279";"53115";"MW00000";"BU00343801";"2022JJ00";
"218283";"53115";"MW00000";"BU00343802";"2022JJ00";
"218287";"53115";"MW00000";"WK003439  ";"2022JJ00";
"218291";"53115";"MW00000";"BU00343901";"2022JJ00";
"218295";"53115";"MW00000";"BU00343902";"2022JJ00";
"218299";"53115";"MW00000";"BU00343903";"2022JJ00";
"218303";"53115";"MW00000";"WK003440  ";"2022JJ00";
"218307";"53115";"MW00000";"BU00344001";"2022JJ00";
"218311";"53115";"MW00000";"BU00344002";"2022JJ00";
"218315";"53115";"MW00000";"BU00344003";"2022JJ00";
"218319";"53115";"MW00000";"WK003441  ";"2022JJ00";"18.4"
"218323";"53115";"MW00000";"BU00344101";"2022JJ00";"17.8"
"218327";"53115";"MW00000";"BU00344102";"2022JJ00";"19.2"
"218331";"53115";"MW00000";"WK003442  ";"2022JJ00";"12.9"
"218335";"53115";"MW00000";"BU00344201";"2022JJ00";"7"
"218339";"53115";"MW00000";"BU00344202";"2022JJ00";"12.9"
"218343";"53115";"MW00000";"BU00344203";"2022JJ00";"15.4"
"218347";"53115";"MW00000";"BU00344204";"2022JJ00";
"218351";"53115";"MW00000";"WK003443  ";"2022JJ00";"12.2"
"218355";"53115";"MW00000";"BU00344301";"2022JJ00";"7.1"
"218359";"53115";"MW00000";"BU00344302";"2022JJ00";"13.5"
"218363";"53115";"MW00000";"BU00344303";"2022JJ00";"13.5"
"218367";"53115";"MW00000";"BU00344304";"2022JJ00";
"218371";"53115";"MW00000";"WK003444  ";"2022JJ00";"16"
"218375";"53115";"MW00000";"BU00344401";"2022JJ00";"13.1"
"218379";"53115";"MW00000";"BU00344402";"2022JJ00";"20.3"
"218383";"53115";"MW00000";"BU00344403";"2022JJ00";"8.8"
"218387";"53115";"MW00000";"WK003445  ";"2022JJ00";"13.7"
"218391";"53115";"MW00000";"BU00344501";"2022JJ00";"9.7"
"218395";"53115";"MW00000";"BU00344502";"2022JJ00";"17.9"
"218399";"53115";"MW00000";"BU00344503";"2022JJ00";"14.3"
"218403";"53115";"MW00000";"BU00344504";"2022JJ00";"9.1"
"218407";"53115";"MW00000";"BU00344505";"2022JJ00";
"218411";"53115";"MW00000";"WK003446  ";"2022JJ00";"12.4"
"218415";"53115";"MW00000";"BU00344601";"2022JJ00";"12.3"
"218419";"53115";"MW00000";"BU00344602";"2022JJ00";"15.8"
"218423";"53115";"MW00000";"BU00344603";"2022JJ00";"8.7"
"218427";"53115";"MW00000";"WK003447  ";"2022JJ00";"11.6"
"218431";"53115";"MW00000";"BU00344701";"2022JJ00";"15.3"
"218435";"53115";"MW00000";"BU00344702";"2022JJ00";"9"
"218439";"53115";"MW00000";"BU00344703";"2022JJ00";"9.3"
"218443";"53115";"MW00000";"BU00344704";"2022JJ00";"21.8"
"218447";"53115";"MW00000";"WK003448  ";"2022JJ00";"12.9"
"218451";"53115";"MW00000";"BU00344801";"2022JJ00";"14"
"218455";"53115";"MW00000";"BU00344802";"2022JJ00";"8.9"
"218459";"53115";"MW00000";"BU00344803";"2022JJ00";"12.7"
"218463";"53115";"MW00000";"BU00344804";"2022JJ00";"15.7"
"218467";"53115";"MW00000";"WK003449  ";"2022JJ00";"12.9"
"218471";"53115";"MW00000";"BU00344901";"2022JJ00";"16.3"
"218475";"53115";"MW00000";"BU00344902";"2022JJ00";"10.8"
"218479";"53115";"MW00000";"BU00344903";"2022JJ00";"9.8"
"218483";"53115";"MW00000";"BU00344904";"2022JJ00";
"218487";"53115";"MW00000";"WK003450  ";"2022JJ00";"16.3"
"218491";"53115";"MW00000";"BU00345001";"2022JJ00";"16.7"
"218495";"53115";"MW00000";"BU00345002";"2022JJ00";"16.1"
"218499";"53115";"MW00000";"WK003451  ";"2022JJ00";"12.8"
"218503";"53115";"MW00000";"BU00345101";"2022JJ00";"12"
"218507";"53115";"MW00000";"BU00345102";"2022JJ00";"8.7"
"218511";"53115";"MW00000";"BU00345103";"2022JJ00";"13.7"
"218515";"53115";"MW00000";"BU00345104";"2022JJ00";"15.4"
"218519";"53115";"MW00000";"BU00345105";"2022JJ00";"28.1"
"218523";"53115";"MW00000";"WK003452  ";"2022JJ00";"10.8"
"218527";"53115";"MW00000";"BU00345201";"2022JJ00";"11.4"
"218531";"53115";"MW00000";"BU00345202";"2022JJ00";"11.2"
"218535";"53115";"MW00000";"BU00345203";"2022JJ00";"11.4"
"218539";"53115";"MW00000";"BU00345204";"2022JJ00";"11.4"
"218543";"53115";"MW00000";"BU00345205";"2022JJ00";"9.9"
"218547";"53115";"MW00000";"BU00345206";"2022JJ00";"10"
"218551";"53115";"MW00000";"BU00345207";"2022JJ00";
"218555";"53115";"MW00000";"WK003453  ";"2022JJ00";"7.6"
"218559";"53115";"MW00000";"BU00345301";"2022JJ00";"7.6"
"218563";"53115";"MW00000";"BU00345302";"2022JJ00";
"218567";"53115";"MW00000";"WK003456  ";"2022JJ00";"10.4"
"218571";"53115";"MW00000";"BU00345601";"2022JJ00";"12.9"
"218575";"53115";"MW00000";"BU00345602";"2022JJ00";"8.7"
"218579";"53115";"MW00000";"WK003457  ";"2022JJ00";
"218583";"53115";"MW00000";"BU00345701";"2022JJ00";
"218587";"53115";"MW00000";"BU00345702";"2022JJ00";
"218591";"53115";"MW00000";"WK003458  ";"2022JJ00";"7.7"
"218595";"53115";"MW00000";"BU00345801";"2022JJ00";"7.7"
"218599";"53115";"MW00000";"WK003459  ";"2022JJ00";"5.9"
"218603";"53115";"MW00000";"BU00345901";"2022JJ00";"5.4"
"218607";"53115";"MW00000";"BU00345902";"2022JJ00";
"218611";"53115";"MW00000";"WK003460  ";"2022JJ00";"17.6"
"218615";"53115";"MW00000";"BU00346001";"2022JJ00";"17.6"
"218619";"53115";"MW00000";"WK003461  ";"2022JJ00";"14.7"
"218623";"53115";"MW00000";"BU00346101";"2022JJ00";"14.5"
"218627";"53115";"MW00000";"BU00346102";"2022JJ00";"16.3"
"218631";"53115";"MW00000";"BU00346103";"2022JJ00";"13.6"
"218635";"53115";"MW00000";"WK003462  ";"2022JJ00";"12.5"
"218639";"53115";"MW00000";"BU00346201";"2022JJ00";"13"
"218643";"53115";"MW00000";"BU00346202";"2022JJ00";"11.8"
"218647";"53115";"MW00000";"WK003463  ";"2022JJ00";"11.7"
"218651";"53115";"MW00000";"BU00346301";"2022JJ00";"10.2"
"218655";"53115";"MW00000";"BU00346302";"2022JJ00";"11.6"
"218659";"53115";"MW00000";"BU00346303";"2022JJ00";"8.9"
"218663";"53115";"MW00000";"BU00346304";"2022JJ00";"14.2"
"218667";"53115";"MW00000";"WK003464  ";"2022JJ00";
"218671";"53115";"MW00000";"BU00346401";"2022JJ00";
"218675";"53115";"MW00000";"WK003465  ";"2022JJ00";"14.4"
"218679";"53115";"MW00000";"BU00346501";"2022JJ00";"14.4"
"218683";"53115";"MW00000";"WK003466  ";"2022JJ00";"9.9"
"218687";"53115";"MW00000";"BU00346601";"2022JJ00";"10.2"
"218691";"53115";"MW00000";"BU00346602";"2022JJ00";"9.7"
"218695";"53115";"MW00000";"WK003471  ";"2022JJ00";
"218699";"53115";"MW00000";"BU00347101";"2022JJ00";
"218703";"53115";"MW00000";"WK003472  ";"2022JJ00";
"218707";"53115";"MW00000";"BU00347201";"2022JJ00";
"218711";"53115";"MW00000";"WK003473  ";"2022JJ00";
"218715";"53115";"MW00000";"BU00347301";"2022JJ00";
"218719";"53115";"MW00000";"WK003474  ";"2022JJ00";
"218723";"53115";"MW00000";"BU00347401";"2022JJ00";
"218727";"53115";"MW00000";"BU00347402";"2022JJ00";
"218731";"53115";"MW00000";"WK003475  ";"2022JJ00";"6.1"
"218735";"53115";"MW00000";"BU00347501";"2022JJ00";"5.3"
"218739";"53115";"MW00000";"BU00347502";"2022JJ00";"6.5"
"218743";"53115";"MW00000";"BU00347503";"2022JJ00";
"218747";"53115";"MW00000";"BU00347504";"2022JJ00";
"218751";"53115";"MW00000";"WK003476  ";"2022JJ00";"9.6"
"218755";"53115";"MW00000";"BU00347601";"2022JJ00";"11.1"
"218759";"53115";"MW00000";"BU00347602";"2022JJ00";
"218763";"53115";"MW00000";"BU00347603";"2022JJ00";"8.9"
"218767";"53115";"MW00000";"BU00347604";"2022JJ00";
"218771";"53115";"MW00000";"WK003477  ";"2022JJ00";"7.9"
"218775";"53115";"MW00000";"BU00347701";"2022JJ00";"7.7"
"218779";"53115";"MW00000";"BU00347702";"2022JJ00";"8.2"
"218783";"53115";"MW00000";"BU00347703";"2022JJ00";
"218787";"53115";"MW00000";"WK003479  ";"2022JJ00";
"218791";"53115";"MW00000";"BU00347901";"2022JJ00";
"218795";"53115";"MW00000";"WK003485  ";"2022JJ00";"7.2"
"218799";"53115";"MW00000";"BU00348501";"2022JJ00";"8"
"218803";"53115";"MW00000";"BU00348502";"2022JJ00";"6.9"
"218807";"53115";"MW00000";"WK003496  ";"2022JJ00";
"218811";"53115";"MW00000";"BU00349615";"2022JJ00";
"218815";"53115";"MW00000";"GM0484    ";"2022JJ00";"10.9"
"218819";"53115";"MW00000";"WK048401  ";"2022JJ00";"11.5"
"218823";"53115";"MW00000";"BU04840101";"2022JJ00";"8.8"
"218827";"53115";"MW00000";"BU04840102";"2022JJ00";"4.8"
"218831";"53115";"MW00000";"BU04840103";"2022JJ00";"7"
"218835";"53115";"MW00000";"BU04840104";"2022JJ00";"5.3"
"218839";"53115";"MW00000";"BU04840105";"2022JJ00";"12.3"
"218843";"53115";"MW00000";"BU04840106";"2022JJ00";"13"
"218847";"53115";"MW00000";"BU04840107";"2022JJ00";"7.5"
"218851";"53115";"MW00000";"BU04840108";"2022JJ00";"14.9"
"218855";"53115";"MW00000";"BU04840109";"2022JJ00";"9.7"
"218859";"53115";"MW00000";"BU04840110";"2022JJ00";"9.4"
"218863";"53115";"MW00000";"BU04840111";"2022JJ00";"7.3"
"218867";"53115";"MW00000";"WK048402  ";"2022JJ00";"13.8"
"218871";"53115";"MW00000";"BU04840201";"2022JJ00";"7.7"
"218875";"53115";"MW00000";"BU04840202";"2022JJ00";"15.4"
"218879";"53115";"MW00000";"BU04840203";"2022JJ00";"11.7"
"218883";"53115";"MW00000";"BU04840204";"2022JJ00";"11.5"
"218887";"53115";"MW00000";"BU04840205";"2022JJ00";"9.2"
"218891";"53115";"MW00000";"BU04840206";"2022JJ00";"16.9"
"218895";"53115";"MW00000";"BU04840207";"2022JJ00";"12.1"
"218899";"53115";"MW00000";"BU04840208";"2022JJ00";"12.4"
"218903";"53115";"MW00000";"BU04840209";"2022JJ00";"17.2"
"218907";"53115";"MW00000";"BU04840210";"2022JJ00";"17.5"
"218911";"53115";"MW00000";"BU04840211";"2022JJ00";"17"
"218915";"53115";"MW00000";"WK048403  ";"2022JJ00";"13"
"218919";"53115";"MW00000";"BU04840301";"2022JJ00";"12.7"
"218923";"53115";"MW00000";"BU04840302";"2022JJ00";"10.7"
"218927";"53115";"MW00000";"BU04840303";"2022JJ00";"14.7"
"218931";"53115";"MW00000";"BU04840304";"2022JJ00";"13.1"
"218935";"53115";"MW00000";"BU04840305";"2022JJ00";"8.5"
"218939";"53115";"MW00000";"BU04840306";"2022JJ00";"17.2"
"218943";"53115";"MW00000";"BU04840307";"2022JJ00";"5.7"
"218947";"53115";"MW00000";"WK048404  ";"2022JJ00";"13.9"
"218951";"53115";"MW00000";"BU04840401";"2022JJ00";"16"
"218955";"53115";"MW00000";"BU04840402";"2022JJ00";"11.6"
"218959";"53115";"MW00000";"BU04840403";"2022JJ00";"14.4"
"218963";"53115";"MW00000";"BU04840404";"2022JJ00";"12.8"
"218967";"53115";"MW00000";"BU04840405";"2022JJ00";"16.3"
"218971";"53115";"MW00000";"WK048405  ";"2022JJ00";"12.3"
"218975";"53115";"MW00000";"BU04840501";"2022JJ00";"14.9"
"218979";"53115";"MW00000";"BU04840502";"2022JJ00";"10.6"
"218983";"53115";"MW00000";"BU04840503";"2022JJ00";"14.9"
"218987";"53115";"MW00000";"BU04840504";"2022JJ00";"10.3"
"218991";"53115";"MW00000";"BU04840505";"2022JJ00";"8.4"
"218995";"53115";"MW00000";"BU04840506";"2022JJ00";
"218999";"53115";"MW00000";"WK048406  ";"2022JJ00";"10.7"
"219003";"53115";"MW00000";"BU04840601";"2022JJ00";"11.3"
"219007";"53115";"MW00000";"BU04840602";"2022JJ00";"13"
"219011";"53115";"MW00000";"BU04840603";"2022JJ00";"10.6"
"219015";"53115";"MW00000";"BU04840604";"2022JJ00";"7.5"
"219019";"53115";"MW00000";"BU04840605";"2022JJ00";
"219023";"53115";"MW00000";"WK048407  ";"2022JJ00";"8.5"
"219027";"53115";"MW00000";"BU04840701";"2022JJ00";"8.7"
"219031";"53115";"MW00000";"BU04840702";"2022JJ00";"6.1"
"219035";"53115";"MW00000";"WK048408  ";"2022JJ00";"9.2"
"219039";"53115";"MW00000";"BU04840801";"2022JJ00";"8.6"
"219043";"53115";"MW00000";"BU04840802";"2022JJ00";"16.1"
"219047";"53115";"MW00000";"BU04840803";"2022JJ00";"8.4"
"219051";"53115";"MW00000";"BU04840804";"2022JJ00";"10.2"
"219055";"53115";"MW00000";"BU04840805";"2022JJ00";"7.7"
"219059";"53115";"MW00000";"BU04840806";"2022JJ00";"8.2"
"219063";"53115";"MW00000";"BU04840807";"2022JJ00";"10.1"
"219067";"53115";"MW00000";"BU04840808";"2022JJ00";"10.6"
"219071";"53115";"MW00000";"BU04840809";"2022JJ00";"5.9"
"219075";"53115";"MW00000";"BU04840810";"2022JJ00";"8.4"
"219079";"53115";"MW00000";"BU04840811";"2022JJ00";"8.1"
"219083";"53115";"MW00000";"BU04840812";"2022JJ00";
"219087";"53115";"MW00000";"BU04840813";"2022JJ00";"14.9"
"219091";"53115";"MW00000";"WK048409  ";"2022JJ00";"6"
"219095";"53115";"MW00000";"BU04840901";"2022JJ00";"6"
"219099";"53115";"MW00000";"WK048431  ";"2022JJ00";"8.6"
"219103";"53115";"MW00000";"BU04843101";"2022JJ00";"8.1"
"219107";"53115";"MW00000";"BU04843102";"2022JJ00";"7.6"
"219111";"53115";"MW00000";"BU04843103";"2022JJ00";"9.4"
"219115";"53115";"MW00000";"BU04843104";"2022JJ00";"6.4"
"219119";"53115";"MW00000";"WK048445  ";"2022JJ00";"8.2"
"219123";"53115";"MW00000";"BU04844501";"2022JJ00";"7.8"
"219127";"53115";"MW00000";"BU04844502";"2022JJ00";"4.8"
"219131";"53115";"MW00000";"BU04844503";"2022JJ00";"9.8"
"219135";"53115";"MW00000";"BU04844504";"2022JJ00";"6.8"
"219139";"53115";"MW00000";"WK048470  ";"2022JJ00";"10.3"
"219143";"53115";"MW00000";"BU04847001";"2022JJ00";"5.7"
"219147";"53115";"MW00000";"BU04847002";"2022JJ00";"5.5"
"219151";"53115";"MW00000";"BU04847003";"2022JJ00";"5.7"
"219155";"53115";"MW00000";"BU04847004";"2022JJ00";"6.6"
